box_name,sensor_name,box_id,sensor_id,lat,lon,unit,current_time,value
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:13:28,18.16
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:12:28,18.16
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:11:28,18.26
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:10:28,18.16
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:09:28,18.16
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:08:28,18.16
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:07:28,18.16
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:06:28,18.26
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:05:28,18.35
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:04:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:03:28,18.26
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:02:28,18.35
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:01:28,18.55
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 09:00:28,18.26
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:59:28,18.26
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:58:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:57:28,18.65
